RemainingCapacityAlarm,RemainingTimeAlarm,BatteryMode,AtRate,AtRateTimeToFull,AtRateTimeToEmpty,AtRateOK,Temperature,Voltage,Current,AverageCurrent,MaxError,RelativeStateOfCharge,AbsoluteStateOfCharge,RemainingCapacity,FullChargeCapacity,RunTimeToEmpty,AverageTimeToEmpty,AverageTimeToFull,ChargingCurrent,ChargingVoltage,BatteryStatus,CycleCount,DesignCapacity,DesignVoltage,SpecificationInfo,ManufactureDate,SerialNumber,ManufacturerName,DeviceName,DeviceChemistry,VoltageCellFour,VoltageCellThree,VoltageCellTwo,VoltageCellOne,timestamp
285,10,24576,0,65535,65535,true,29.75,12257,1814,1814,2,43,30,853,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4160,4073,4024,"11:57:46 PM"
285,10,24576,0,65535,65535,true,29.75,12261,1814,1814,2,43,30,854,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4160,4073,4025,"11:57:48 PM"
285,10,24576,0,65535,65535,true,29.75,12261,1812,1814,2,43,30,855,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4161,4074,4025,"11:57:50 PM"
285,10,24576,0,65535,65535,true,29.75,12260,1809,1813,2,43,31,856,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4161,4074,4025,"11:57:52 PM"
285,10,24576,0,65535,65535,true,29.75,12261,1806,1813,2,43,31,857,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4161,4075,4025,"11:57:54 PM"
285,10,24576,0,65535,65535,true,29.75,12262,1803,1812,2,44,31,858,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4162,4074,4025,"11:57:56 PM"
285,10,24576,0,65535,65535,true,29.75,12264,1800,1810,2,44,31,859,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4162,4075,4024,"11:57:58 PM"
285,10,24576,0,65535,65535,true,29.75,12263,1797,1809,2,44,31,860,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4163,4075,4024,"11:58:00 PM"
285,10,24576,0,65535,65535,true,29.75,12263,1795,1807,2,44,31,861,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4163,4076,4025,"11:58:02 PM"
285,10,24576,0,65535,65535,true,29.75,12266,1793,1806,2,44,31,862,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4163,4076,4025,"11:58:04 PM"
285,10,24576,0,65535,65535,true,29.85,12263,1790,1804,2,44,31,863,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4164,4076,4024,"11:58:06 PM"
285,10,24576,0,65535,65535,true,29.85,12265,1787,1802,2,44,31,864,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4165,4076,4024,"11:58:08 PM"
285,10,24576,0,65535,65535,true,29.85,12266,1785,1800,2,44,31,865,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4165,4076,4025,"11:58:10 PM"
285,10,24576,0,65535,65535,true,29.85,12265,1782,1798,2,44,31,866,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4165,4076,4024,"11:58:12 PM"
285,10,24576,0,65535,65535,true,29.85,12266,1779,1795,2,44,31,867,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4166,4077,4024,"11:58:14 PM"
285,10,24576,0,65535,65535,true,29.85,12267,1777,1793,2,44,31,868,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4166,4077,4024,"11:58:16 PM"
285,10,24576,0,65535,65535,true,29.85,12267,1775,1791,2,44,31,869,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4166,4077,4023,"11:58:18 PM"
285,10,24576,0,65535,65535,true,29.85,12268,1772,1789,2,44,31,870,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4167,4077,4024,"11:58:20 PM"
285,10,24576,0,65535,65535,true,29.85,12268,1770,1787,2,44,31,871,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4167,4077,4023,"11:58:22 PM"
285,10,24576,0,65535,65535,true,29.85,12268,1768,1784,2,44,31,872,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4167,4078,4023,"11:58:24 PM"
285,10,24576,0,65535,65535,true,29.85,12267,1765,1782,2,44,31,873,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4167,4078,4023,"11:58:26 PM"
285,10,24576,0,65535,65535,true,29.85,12269,1764,1780,2,44,31,874,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4168,4078,4023,"11:58:28 PM"
285,10,24576,0,65535,65535,true,29.95,12270,1761,1778,2,44,31,875,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4168,4078,4024,"11:58:30 PM"
285,10,24576,0,65535,65535,true,29.85,12270,1758,1775,2,44,31,876,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4168,4078,4024,"11:58:32 PM"
285,10,24576,0,65535,65535,true,29.95,12269,1756,1773,2,44,31,877,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4168,4078,4023,"11:58:34 PM"
285,10,24576,0,65535,65535,true,29.95,12271,1754,1771,2,45,31,878,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4169,4079,4023,"11:58:36 PM"
285,10,24576,0,65535,65535,true,29.95,12270,1752,1769,2,45,31,879,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4169,4079,4022,"11:58:38 PM"
285,10,24576,0,65535,65535,true,29.95,12272,1749,1766,2,45,31,880,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4169,4080,4023,"11:58:40 PM"
285,10,24576,0,65535,65535,true,29.95,12272,1747,1764,2,45,31,881,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4169,4080,4023,"11:58:42 PM"
285,10,24576,0,65535,65535,true,29.95,12273,1745,1762,2,45,31,882,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4170,4080,4023,"11:58:44 PM"
285,10,24576,0,65535,65535,true,29.95,12273,1743,1760,2,45,31,883,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4170,4079,4022,"11:58:46 PM"
285,10,24576,0,65535,65535,true,29.95,12272,1741,1757,2,45,32,884,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4170,4080,4022,"11:58:48 PM"
285,10,24576,0,65535,65535,true,29.95,12274,1738,1755,2,45,32,885,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4171,4080,4022,"11:58:50 PM"
285,10,24576,0,65535,65535,true,29.95,12274,1736,1753,2,45,32,886,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4171,4081,4023,"11:58:52 PM"
285,10,24576,0,65535,65535,true,29.95,12274,1734,1750,2,45,32,887,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4171,4081,4022,"11:58:54 PM"
285,10,24576,0,65535,65535,true,29.95,12275,1732,1748,2,45,32,888,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4172,4080,4022,"11:58:56 PM"
285,10,24576,0,65535,65535,true,29.95,12275,1730,1746,2,45,32,889,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4172,4081,4022,"11:58:58 PM"
285,10,24576,0,65535,65535,true,29.95,12276,1727,1743,2,45,32,890,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4172,4081,4023,"11:59:00 PM"
285,10,24576,0,65535,65535,true,29.95,12277,1726,1742,2,45,32,891,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4172,4082,4023,"11:59:02 PM"
285,10,24576,0,65535,65535,true,29.95,12277,1723,1740,2,45,32,892,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4172,4082,4022,"11:59:04 PM"
285,10,24576,0,65535,65535,true,29.95,12277,1721,1737,2,45,32,892,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4173,4082,4021,"11:59:06 PM"
285,10,24576,0,65535,65535,true,30.05,12277,1719,1735,2,45,32,893,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4173,4082,4022,"11:59:08 PM"
285,10,24576,0,65535,65535,true,30.05,12278,1717,1733,2,45,32,894,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4174,4082,4021,"11:59:10 PM"
285,10,24576,0,65535,65535,true,30.05,12278,1715,1730,2,45,32,895,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4173,4083,4021,"11:59:12 PM"
285,10,24576,0,65535,65535,true,30.05,12285,1712,1728,2,45,32,897,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4176,4085,4023,"11:59:14 PM"
285,10,24576,0,65535,65535,true,30.05,12279,1710,1726,2,45,32,897,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4175,4083,4021,"11:59:16 PM"
285,10,24576,0,65535,65535,true,30.15,12279,1709,1723,2,46,32,898,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4175,4083,4022,"11:59:18 PM"
285,10,24576,0,65535,65535,true,30.15,12280,1706,1721,2,46,32,900,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4178,4086,4023,"11:59:20 PM"
285,10,24576,0,65535,65535,true,30.15,12280,1704,1719,2,46,32,900,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4175,4083,4022,"11:59:22 PM"
285,10,24576,0,65535,65535,true,30.15,12287,1695,1711,2,46,32,904,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4177,4087,4023,"11:59:30 PM"
285,10,24576,0,65535,65535,true,30.15,12283,1685,1700,2,46,32,909,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4177,4085,4020,"11:59:40 PM"
285,10,24576,0,65535,65535,true,30.15,12284,1682,1698,2,46,32,910,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4178,4085,4021,"11:59:43 PM"
285,10,24576,0,65535,65535,true,30.15,12284,1681,1696,2,46,32,911,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4180,4086,4021,"11:59:44 PM"
285,10,24576,0,65535,65535,true,30.15,12285,1679,1694,2,46,32,912,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4178,4086,4021,"11:59:46 PM"
285,10,24576,0,65535,65535,true,30.15,12285,1677,1692,2,46,33,913,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4178,4086,4021,"11:59:48 PM"
285,10,24576,0,65535,65535,true,30.15,12286,1675,1690,2,46,33,914,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4178,4087,4020,"11:59:50 PM"
285,10,24576,0,65535,65535,true,30.15,12287,1672,1687,2,46,33,915,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4179,4089,4023,"11:59:52 PM"
285,10,24576,0,65535,65535,true,30.15,12287,1671,1685,2,46,33,916,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4180,4087,4020,"11:59:54 PM"
285,10,24576,0,65535,65535,true,30.15,12287,1668,1683,2,46,33,916,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4182,4090,4023,"11:59:56 PM"
285,10,24576,0,65535,65535,true,30.25,12287,1667,1681,2,46,33,917,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4180,4087,4020,"11:59:58 PM"
285,10,24576,0,65535,65535,true,30.15,12288,1664,1679,2,47,33,918,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4180,4088,4020,"12:00:00 AM"
285,10,24576,0,65535,65535,true,30.25,12289,1662,1677,2,47,33,919,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4181,4088,4020,"12:00:02 AM"
285,10,24576,0,65535,65535,true,30.15,12287,1660,1675,2,47,33,920,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4183,4091,4022,"12:00:04 AM"
285,10,24576,0,65535,65535,true,30.25,12289,1658,1673,2,47,33,921,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4181,4089,4022,"12:00:06 AM"
285,10,24576,0,65535,65535,true,30.25,12289,1656,1671,2,47,33,922,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4182,4088,4020,"12:00:08 AM"
285,10,24576,0,65535,65535,true,30.25,12291,1654,1669,2,47,33,923,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4181,4089,4021,"12:00:10 AM"
285,10,24576,0,65535,65535,true,30.25,12290,1652,1666,2,47,33,924,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4181,4089,4020,"12:00:12 AM"
285,10,24576,0,65535,65535,true,30.25,12291,1650,1664,2,47,33,925,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4183,4092,4022,"12:00:14 AM"
285,10,24576,0,65535,65535,true,30.25,12292,1647,1662,2,47,33,926,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4182,4090,4020,"12:00:16 AM"
285,10,24576,0,65535,65535,true,30.25,12293,1645,1660,2,47,33,927,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4183,4090,4020,"12:00:18 AM"
285,10,24576,0,65535,65535,true,30.25,12298,1643,1658,2,47,33,927,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4185,4092,4022,"12:00:20 AM"
285,10,24576,0,65535,65535,true,30.25,12293,1641,1656,2,47,33,928,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4183,4090,4020,"12:00:22 AM"
285,10,24576,0,65535,65535,true,30.25,12301,1639,1654,2,47,33,929,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4186,4093,4022,"12:00:24 AM"
285,10,24576,0,65535,65535,true,30.25,12294,1637,1652,2,47,33,930,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4183,4091,4020,"12:00:26 AM"
285,10,24576,0,65535,65535,true,30.25,12294,1635,1650,2,47,33,931,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4184,4090,4020,"12:00:28 AM"
285,10,24576,0,65535,65535,true,30.25,12295,1633,1648,2,47,33,932,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4184,4091,4020,"12:00:30 AM"
285,10,24576,0,65535,65535,true,30.25,12296,1630,1646,2,47,33,933,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4184,4092,4020,"12:00:32 AM"
285,10,24576,0,65535,65535,true,30.25,12301,1628,1643,2,47,33,934,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4185,4094,4021,"12:00:34 AM"
285,10,24576,0,65535,65535,true,30.25,12302,1627,1641,2,47,33,935,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4186,4094,4022,"12:00:36 AM"
285,10,24576,0,65535,65535,true,30.25,12303,1625,1639,2,47,33,936,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4187,4094,4022,"12:00:38 AM"
285,10,24576,0,65535,65535,true,30.25,12297,1622,1637,2,47,33,937,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4185,4092,4020,"12:00:40 AM"
285,10,24576,0,65535,65535,true,30.25,12304,1620,1635,2,47,33,937,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4187,4094,4021,"12:00:42 AM"
285,10,24576,0,65535,65535,true,30.25,12300,1618,1633,2,48,33,938,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4187,4092,4020,"12:00:44 AM"
285,10,24576,0,65535,65535,true,30.25,12300,1616,1631,2,48,33,939,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4186,4093,4021,"12:00:46 AM"
285,10,24576,0,65535,65535,true,30.25,12299,1614,1629,2,48,33,940,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4186,4093,4020,"12:00:48 AM"
285,10,24576,0,65535,65535,true,30.25,12299,1612,1627,2,48,34,941,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4185,4093,4020,"12:00:50 AM"
285,10,24576,0,65535,65535,true,30.25,12306,1609,1625,2,48,34,942,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4189,4096,4021,"12:00:52 AM"
285,10,24576,0,65535,65535,true,30.25,12306,1607,1623,2,48,34,943,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4188,4096,4022,"12:00:54 AM"
285,10,24576,0,65535,65535,true,30.25,12302,1605,1620,2,48,34,944,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4188,4095,4019,"12:00:56 AM"
285,10,24576,0,65535,65535,true,30.25,12303,1603,1618,2,48,34,945,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4189,4094,4019,"12:00:58 AM"
285,10,24576,0,65535,65535,true,30.25,12301,1601,1616,2,48,34,945,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4187,4093,4019,"12:01:00 AM"
285,10,24576,0,65535,65535,true,30.25,12301,1599,1614,2,48,34,946,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4187,4093,4019,"12:01:02 AM"
285,10,24576,0,65535,65535,true,30.25,12308,1597,1612,2,48,34,947,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4188,4095,4020,"12:01:04 AM"
285,10,24576,0,65535,65535,true,30.25,12303,1595,1610,2,48,34,948,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4187,4094,4020,"12:01:06 AM"
285,10,24576,0,65535,65535,true,30.25,12303,1593,1608,2,48,34,949,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4187,4095,4019,"12:01:08 AM"
285,10,24576,0,65535,65535,true,30.35,12302,1590,1606,2,48,34,950,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4188,4094,4019,"12:01:10 AM"
285,10,24576,0,65535,65535,true,30.35,12310,1589,1604,2,48,34,951,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4189,4096,4020,"12:01:12 AM"
285,10,24576,0,65535,65535,true,30.25,12304,1586,1601,2,48,34,952,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4189,4095,4019,"12:01:14 AM"
285,10,24576,0,65535,65535,true,30.35,12308,1584,1599,2,48,34,953,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4189,4097,4020,"12:01:16 AM"
285,10,24576,0,65535,65535,true,30.25,12305,1582,1597,2,48,34,953,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4189,4096,4020,"12:01:18 AM"
285,10,24576,0,65535,65535,true,30.25,12307,1580,1595,2,48,34,954,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4190,4097,4021,"12:01:20 AM"
285,10,24576,0,65535,65535,true,30.25,12307,1578,1593,2,48,34,955,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4190,4097,4021,"12:01:22 AM"
285,10,24576,0,65535,65535,true,30.25,12306,1576,1591,2,48,34,956,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4189,4096,4020,"12:01:24 AM"
285,10,24576,0,65535,65535,true,30.25,12307,1573,1589,2,48,34,957,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4191,4097,4020,"12:01:26 AM"
285,10,24576,0,65535,65535,true,30.35,12307,1572,1587,2,49,34,958,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4191,4098,4020,"12:01:28 AM"
285,10,24576,0,65535,65535,true,30.25,12309,1569,1585,2,49,34,959,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4191,4098,4020,"12:01:30 AM"
285,10,24576,0,65535,65535,true,30.35,12308,1567,1583,2,49,34,960,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4191,4098,4019,"12:01:32 AM"
285,10,24576,0,65535,65535,true,30.35,12309,1565,1581,2,49,34,960,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4191,4098,4020,"12:01:34 AM"
285,10,24576,0,65535,65535,true,30.35,12308,1563,1578,2,49,34,961,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4190,4097,4020,"12:01:36 AM"
285,10,24576,0,65535,65535,true,30.25,12310,1561,1576,2,49,34,962,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4192,4099,4020,"12:01:38 AM"
285,10,24576,0,65535,65535,true,30.25,12307,1559,1574,2,49,34,963,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4191,4098,4019,"12:01:40 AM"
285,10,24576,0,65535,65535,true,30.25,12310,1557,1572,2,49,34,964,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4192,4099,4020,"12:01:42 AM"
285,10,24576,0,65535,65535,true,30.25,12311,1555,1570,2,49,34,965,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4192,4099,4020,"12:01:44 AM"
285,10,24576,0,65535,65535,true,30.25,12311,1552,1568,2,49,34,966,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4192,4099,4020,"12:01:46 AM"
285,10,24576,0,65535,65535,true,30.25,12311,1550,1566,2,49,34,966,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4193,4099,4020,"12:01:48 AM"
285,10,24576,0,65535,65535,true,30.25,12312,1546,1562,2,49,34,968,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4193,4100,4020,"12:01:52 AM"
